regio,jaar,type,met_schade,waarde
RUS,2050,Q3,True,34001.86705808701
RUS,2050,Q4,True,61994.510597860266
RUS,2050,Q5,True,147563.81904362515
RUS,2060,Q1,True,9478.370795202038
RUS,2060,Q2,True,22561.10386811973
RUS,2060,Q3,True,41134.935045248254
RUS,2060,Q4,True,75000.0040364963
RUS,2060,Q5,True,178520.43539310855
RUS,2070,Q1,True,11457.630559051673
RUS,2070,Q2,True,27272.281145211044
RUS,2070,Q3,True,49724.67304799039
RUS,2070,Q4,True,90661.39706335912
RUS,2070,Q5,True,215798.8160803632
RUS,2080,Q1,True,13838.863473544374
RUS,2080,Q2,True,32940.26399572899
RUS,2080,Q3,True,60058.923878823865
RUS,2080,Q4,True,109503.50422055055
RUS,2080,Q5,True,260648.16264557914
RUS,2090,Q1,True,16700.93991836114
RUS,2090,Q2,True,39752.78540317341
RUS,2090,Q3,True,72479.9750484688
RUS,2090,Q4,True,132150.40731730187
RUS,2090,Q5,True,314553.9597595396
RUS,2100,Q1,True,20137.500121524918
RUS,2100,Q2,True,47932.73461257465
RUS,2100,Q3,True,87394.21334855568
RUS,2100,Q4,True,159343.05832008974
RUS,2100,Q5,True,379279.8748961346
SAF,2020,gemiddeld,False,13221.8522
SAF,2020,gemiddeld,True,12978.7221708203
SAF,2030,gemiddeld,False,16117.364053795405
SAF,2030,gemiddeld,True,15586.862275133795
SAF,2040,gemiddeld,False,19646.976846600683
SAF,2040,gemiddeld,True,18633.122848961073
SAF,2050,gemiddeld,False,23949.555145772425
SAF,2050,gemiddeld,True,22166.404863230506
SAF,2060,gemiddeld,False,29194.37408405331
SAF,2060,gemiddeld,True,26232.093931679632
SAF,2070,gemiddeld,False,35587.779103700545
SAF,2070,gemiddeld,True,30867.316548816023
SAF,2080,gemiddeld,False,43381.30414741699
SAF,2080,gemiddeld,True,36094.09912007634
SAF,2090,gemiddeld,False,52881.567687796734
SAF,2090,gemiddeld,True,41909.697545109186
SAF,2100,gemiddeld,False,64462.33593199928
SAF,2100,gemiddeld,True,48273.13596136512
SAF,2020,Q1,False,489.2275000604797
SAF,2020,Q2,False,1628.4770868757714
SAF,2020,Q3,False,3745.4569630103333
SAF,2020,Q4,False,8614.458241273824
SAF,2020,Q5,False,28674.691958298237
SAF,2030,Q1,False,596.3655926817096
SAF,2030,Q2,False,1985.104481990883
SAF,2030,Q3,False,4565.691138240107
SAF,2030,Q4,False,10500.976527390641
SAF,2030,Q5,False,34954.28949223409
SAF,2040,Q1,False,726.9663297558703
SAF,2040,Q2,False,2419.8312866534698
SAF,2040,Q3,False,5565.552020934202
SAF,2040,Q4,False,12800.631791385118
SAF,2040,Q5,False,42609.08384591474
SAF,2050,Q1,False,886.1678994964745
SAF,2050,Q2,False,2949.760835759314
SAF,2050,Q3,False,6784.376857709337
SAF,2050,Q4,False,15603.898726105952
SAF,2050,Q5,False,51940.23544925883
SAF,2060,Q1,False,1080.2337246646773
SAF,2060,Q2,False,3595.741999109675
SAF,2060,Q3,False,8270.117532689248
SAF,2060,Q4,False,19021.065477286455
SAF,2060,Q5,False,63314.85718586039
SAF,2070,Q1,False,1316.7988826563949
SAF,2070,Q2,False,4383.189432655488
SAF,2070,Q3,False,10081.227125049003
SAF,2070,Q4,False,23186.572679167108
SAF,2070,Q5,False,77180.45761232878
SAF,2080,Q1,False,1605.1704902134766
SAF,2080,Q2,False,5343.083460187026
SAF,2080,Q3,False,12288.959612134524
SAF,2080,Q4,False,28264.302714707595
SAF,2080,Q5,False,94082.54716207068
SAF,2090,Q1,False,1956.6938707104773
SAF,2090,Q2,False,6513.188923534265
SAF,2090,Q3,False,14980.173194732924
SAF,2090,Q4,False,34454.02729427123
SAF,2090,Q5,False,114686.10000945776
SAF,2100,Q1,False,2385.198910034015
SAF,2100,Q2,False,7939.540954159929
SAF,2100,Q3,False,18260.74753493447
SAF,2100,Q4,False,41999.2670180637
SAF,2100,Q5,False,139801.7159624897
SAF,2020,Q1,True,480.23134017561756
SAF,2020,Q2,True,1598.5318359637563
SAF,2020,Q3,True,3676.5836276460177
SAF,2020,Q4,True,8456.05127590416
SAF,2020,Q5,True,28147.407385223072
SAF,2030,Q1,True,576.736265789653
SAF,2030,Q2,True,1919.7649230524407
SAF,2030,Q3,True,4415.411771119553
SAF,2030,Q4,True,10155.337705380369
SAF,2030,Q5,True,33803.77178440107
SAF,2040,Q1,True,689.4522773229177
SAF,2040,Q2,True,2294.959371613192
SAF,2040,Q3,True,5278.349709374924
SAF,2040,Q4,True,12140.07358869889
SAF,2040,Q5,True,40410.30332460434
SAF,2050,Q1,True,820.1887808552814
SAF,2050,Q2,True,2730.138098063337
SAF,2050,Q3,True,6279.250000986459
SAF,2050,Q4,True,14442.119467457684
SAF,2050,Q5,True,48073.055246832875
SAF,2060,Q1,True,970.6251092072642
SAF,2060,Q2,True,3230.891047815014
SAF,2060,Q3,True,7430.969381941101
SAF,2060,Q4,True,17091.045515969894
SAF,2060,Q5,True,56890.4569143541
SAF,2070,Q1,True,1142.1349959389759
SAF,2070,Q2,True,3801.7909270751197
SAF,2070,Q3,True,8744.02496325039
SAF,2070,Q4,True,20111.04082905692
SAF,2070,Q5,True,66943.02585053712
SAF,2080,Q1,True,1335.5334496516386
SAF,2080,Q2,True,4445.550630831228
SAF,2080,Q3,True,10224.656336188289
SAF,2080,Q4,True,23516.456312096416
SAF,2080,Q5,True,78278.53148899006
SAF,2090,Q1,True,1550.7189346954424
SAF,2090,Q2,True,5161.832180373645
SAF,2090,Q3,True,11872.086158094118
SAF,2090,Q4,True,27305.50409622331
SAF,2090,Q5,True,90891.02260358453
SAF,2100,Q1,True,1786.1752853702526
SAF,2100,Q2,True,5945.588759850297
SAF,2100,Q3,True,13674.706877515959
SAF,2100,Q4,True,31451.487100613147
SAF,2100,Q5,True,104691.63341223812
SEAS,2020,gemiddeld,False,9726.7576
SEAS,2020,gemiddeld,True,9424.81278185048
SEAS,2030,gemiddeld,False,11856.863239041599
SEAS,2030,gemiddeld,True,11294.134082764991
SEAS,2040,gemiddeld,False,14453.450127032675
SEAS,2040,gemiddeld,True,13492.540408562465
SEAS,2050,gemiddeld,False,17618.675054525345
SEAS,2050,gemiddeld,True,16066.270828839444
SEAS,2060,gemiddeld,False,21477.06657916722
SEAS,2060,gemiddeld,True,19064.228218964003
SEAS,2070,gemiddeld,False,26180.42431786074
SEAS,2070,gemiddeld,True,22536.532925712432
SEAS,2080,gemiddeld,False,31913.79115656729
SEAS,2080,gemiddeld,True,26532.228591654963
SEAS,2090,gemiddeld,False,38902.73334073356
SEAS,2090,gemiddeld,True,31095.81919014027
SEAS,2100,gemiddeld,False,47422.21486489821
SEAS,2100,gemiddeld,True,36262.212258540094
SEAS,2020,Q1,False,1422.2482687260804
SEAS,2020,Q2,False,3175.909177088379
SEAS,2020,Q3,False,5540.003868791483
SEAS,2020,Q4,False,9663.89186682038
SEAS,2020,Q5,False,21579.666181429322
SEAS,2030,Q1,False,1733.712703424296
SEAS,2030,Q2,False,3871.415565280875
SEAS,2030,Q3,False,6753.233802806185
SEAS,2030,Q4,False,11780.230261086763
SEAS,2030,Q5,False,26305.492660511914
SEAS,2040,Q1,False,2113.3861113482426
SEAS,2040,Q2,False,4719.233971558237
SEAS,2040,Q3,False,8232.154322540715
SEAS,2040,Q4,False,14360.034954518149
SEAS,2040,Q5,False,32066.24876837707
SEAS,2050,Q1,False,2576.205877027927
SEAS,2050,Q2,False,5752.719877979187
SEAS,2050,Q3,False,10034.950183712854
SEAS,2050,Q4,False,17504.80248048729
SEAS,2050,Q5,False,39088.57831881541
SEAS,2060,Q1,False,3140.380588854742
SEAS,2060,Q2,False,7012.53343104955
SEAS,2060,Q3,False,12232.548278871333
SEAS,2060,Q4,False,21338.256546824392
SEAS,2060,Q5,False,47648.75885616403
SEAS,2070,Q1,False,3828.106414473782
SEAS,2070,Q2,False,8548.239122476092
SEAS,2070,Q3,False,14911.40809426063
SEAS,2070,Q4,False,26011.21566299554
SEAS,2070,Q5,False,58083.57116533974
SEAS,2080,Q1,False,4666.440358389677
SEAS,2080,Q2,False,10420.255791079238
SEAS,2080,Q3,False,18176.923261168366
SEAS,2080,Q4,False,31707.526750471792
SEAS,2080,Q5,False,70803.54914391752
SEAS,2090,Q1,False,5688.364758115353
SEAS,2090,Q2,False,12702.233664243648
SEAS,2090,Q3,False,22157.568028037145
SEAS,2090,Q4,False,38651.298180659614
SEAS,2090,Q5,False,86309.13132226004
SEAS,2100,Q1,False,6934.084899037442
SEAS,2100,Q2,False,15483.951958182564
SEAS,2100,Q3,False,27009.951786831516
SEAS,2100,Q4,False,47115.716807777586
SEAS,2100,Q5,False,105210.3494764297
SEAS,2020,Q1,True,1378.097842394497
SEAS,2020,Q2,True,3077.320381276777
SEAS,2020,Q3,True,5368.027190693749
SEAS,2020,Q4,True,9363.898570766234
SEAS,2020,Q5,True,20909.775078059065
SEAS,2030,Q1,True,1651.4303436504601
SEAS,2030,Q2,True,3687.6773901222714
SEAS,2030,Q3,True,6432.72394422246
SEAS,2030,Q4,True,11221.138121629705
SEAS,2030,Q5,True,25057.028594438492
SEAS,2040,Q1,True,1972.8817172121824
SEAS,2040,Q2,True,4405.4848149797945
SEAS,2040,Q3,True,7684.855440754632
SEAS,2040,Q4,True,13405.335763384515
SEAS,2040,Q5,True,29934.386146954454
SEAS,2050,Q1,True,2349.213048261964
SEAS,2050,Q2,True,5245.840295937723
SEAS,2050,Q3,True,9150.757755988723
SEAS,2050,Q4,True,15962.4317144446
SEAS,2050,Q5,True,35644.43317337228
SEAS,2060,Q1,True,2787.57492414743
SEAS,2060,Q2,True,6224.7112393049665
SEAS,2060,Q3,True,10858.284171550067
SEAS,2060,Q4,True,18941.012782353475
SEAS,2060,Q5,True,42295.66499856314
SEAS,2070,Q1,True,3295.2959511073673
SEAS,2070,Q2,True,7358.462571178346
SEAS,2070,Q3,True,12835.981396060852
SEAS,2070,Q4,True,22390.875377332533
SEAS,2070,Q5,True,49999.27801466595
SEAS,2080,Q1,True,3879.5472994953507
SEAS,2080,Q2,True,8663.107660135753
SEAS,2080,Q3,True,15111.78288697443
SEAS,2080,Q4,True,26360.746164324435
SEAS,2080,Q5,True,58864.07985095554
SEAS,2090,Q1,True,4546.836348404141
SEAS,2090,Q2,True,10153.177615431416
SEAS,2090,Q3,True,17711.036472895914
SEAS,2090,Q4,True,30894.841479725335
SEAS,2090,Q5,True,68988.80648175204
SEAS,2100,Q1,True,5302.267284309243
SEAS,2100,Q2,True,11840.07018879798
SEAS,2100,Q3,True,20653.624204971453
SEAS,2100,Q4,True,36027.843247396224
SEAS,2100,Q5,True,80450.90334516298
STAN,2020,gemiddeld,False,2016.4015
STAN,2020,gemiddeld,True,1995.3446224158
STAN,2030,gemiddeld,False,2457.9821769690584
STAN,2030,gemiddeld,True,2419.494158776969
STAN,2040,gemiddeld,False,2996.266558171849
STAN,2040,gemiddeld,True,2931.5987550268032
STAN,2050,gemiddeld,False,3652.4322152283808
STAN,2050,gemiddeld,True,3549.3750337565125
STAN,2060,gemiddeld,False,4452.2944897724865
STAN,2060,gemiddeld,True,4293.979245768345
STAN,2070,gemiddeld,False,5427.322139206066
STAN,2070,gemiddeld,True,5190.641819072276
STAN,2080,gemiddeld,False,6615.875403206204
STAN,2080,gemiddeld,True,6269.409988740001
STAN,2090,gemiddeld,False,8064.7151998889285
STAN,2090,gemiddeld,True,7566.014344001845
STAN,2100,gemiddeld,False,9830.842827511507
STAN,2100,gemiddeld,True,9122.876647456831
STAN,2020,Q1,False,414.78140512213923
STAN,2020,Q2,False,826.4372283087141
STAN,2020,Q3,False,1332.1921980516129
STAN,2020,Q4,False,2147.4541462532447
STAN,2020,Q5,False,4278.726169093784
STAN,2030,Q1,False,505.61621836147253
STAN,2030,Q2,False,1007.4223697842557
STAN,2030,Q3,False,1623.9348557854664
STAN,2030,Q4,False,2617.73462147731
STAN,2030,Q5,False,5215.743324810867
STAN,2040,Q1,False,616.3433488414859
STAN,2040,Q2,False,1228.042247344903
STAN,2040,Q3,False,1979.567527637475
STAN,2040,Q4,False,3191.00389660793
STAN,2040,Q5,False,6357.962009069352
STAN,2050,Q1,False,751.3191030386535
STAN,2050,Q2,False,1496.9766470312584
STAN,2050,Q3,False,2413.0817701928995
STAN,2050,Q4,False,3889.8159441465946
STAN,2050,Q5,False,7750.320211594196
STAN,2060,Q1,False,915.8537942395847
STAN,2060,Q2,False,1824.8061795935653
STAN,2060,Q3,False,2941.533212856216
STAN,2060,Q4,False,4741.663930721337
STAN,2060,Q5,False,9447.597091105912
STAN,2070,Q1,False,1116.4206647090803
STAN,2070,Q2,False,2224.428550496507
STAN,2070,Q3,False,3585.7125727009775
STAN,2070,Q4,False,5780.061873039717
STAN,2070,Q5,False,11516.568136416807
STAN,2080,Q1,False,1360.910560647207
STAN,2080,Q2,False,2711.5659907322683
STAN,2080,Q3,False,4370.963617827538
STAN,2080,Q4,False,7045.863170459861
STAN,2080,Q5,False,14038.63229578151
STAN,2090,Q1,False,1658.942379540882
STAN,2090,Q2,False,3305.3838121501913
STAN,2090,Q3,False,5328.180260131866
STAN,2090,Q4,False,8588.867888837141
STAN,2090,Q5,False,17113.01443291585
STAN,2100,Q1,False,2022.2415037531598
STAN,2100,Q2,False,4029.244422952082
STAN,2100,Q3,False,6495.022005826959
STAN,2100,Q4,False,10469.782030564626
STAN,2100,Q5,False,20860.669103014166
STAN,2020,Q1,True,410.4499258647297
STAN,2020,Q2,True,817.8069096209318
STAN,2020,Q3,True,1318.2803813657995
STAN,2020,Q4,True,2125.028712094751
STAN,2020,Q5,True,4234.044287455172
STAN,2030,Q1,True,497.69908763821064
STAN,2030,Q2,True,991.6477678124928
STAN,2030,Q3,True,1598.5066672258122
STAN,2030,Q4,True,2576.7451388531044
STAN,2030,Q5,True,5134.073235478435
STAN,2040,Q1,True,603.0409374642558
STAN,2040,Q2,True,1201.5376648041713
STAN,2040,Q3,True,1936.8429299742777
STAN,2040,Q4,True,3122.133117651995
STAN,2040,Q5,True,6220.739426357271
STAN,2050,Q1,True,730.1198515310401
STAN,2050,Q2,True,1454.737890804922
STAN,2050,Q3,True,2344.9941531632494
STAN,2050,Q4,True,3780.0607333649436
STAN,2050,Q5,True,7531.63684953722
STAN,2060,Q1,True,883.2877505422892
STAN,2060,Q2,True,1759.9194933588049
STAN,2060,Q3,True,2836.937807181823
STAN,2060,Q4,True,4573.059251964756
STAN,2060,Q5,True,9111.658252790732
STAN,2070,Q1,True,1067.7346288427852
STAN,2070,Q2,True,2127.423351994825
STAN,2070,Q3,True,3429.343081845812
STAN,2070,Q4,True,5527.998910971968
STAN,2070,Q5,True,11014.341630700588
STAN,2080,Q1,True,1289.6413161844764
STAN,2080,Q2,True,2569.564550624096
STAN,2080,Q3,True,4142.061525636774
STAN,2080,Q4,True,6676.879815295328
STAN,2080,Q5,True,13303.446056551638
STAN,2090,Q1,True,1556.3577297375277
STAN,2090,Q2,True,3100.9875383453436
STAN,2090,Q3,True,4998.699554342649
STAN,2090,Q4,True,8057.754804109342
STAN,2090,Q5,True,16054.790461829965
STAN,2100,Q1,True,1876.6101863086767
STAN,2100,Q2,True,3739.079191682072
STAN,2100,Q3,True,6027.28429508173
STAN,2100,Q4,True,9715.802771589919
STAN,2100,Q5,True,19358.39218969442
TUR,2020,gemiddeld,False,30918.1181
TUR,2020,gemiddeld,True,30587.33133807172
TUR,2030,gemiddeld,False,37689.01344063891
TUR,2030,gemiddeld,True,37118.768891694184
TUR,2040,gemiddeld,False,45942.69707924624
TUR,2040,gemiddeld,True,45033.46870698313
TUR,2050,gemiddeld,False,56003.8913791106
TUR,2050,gemiddeld,True,54621.744216880645
TUR,2060,gemiddeld,False,68268.43108912831
TUR,2060,gemiddeld,True,66234.21958085778
TUR,2070,gemiddeld,False,83218.83655944404
TUR,2070,gemiddeld,True,80294.21171146058
TUR,2080,gemiddeld,False,101443.297404418
TUR,2080,gemiddeld,True,97312.61890111899
TUR,2090,gemiddeld,False,123658.81348185419
TUR,2090,gemiddeld,True,117905.81479411449
TUR,2100,gemiddeld,False,150739.4036175527
TUR,2100,gemiddeld,True,142817.14352102863
TUR,2020,Q1,False,3418.864169489307
TUR,2020,Q2,False,8337.621339733189
TUR,2020,Q3,False,15459.243080335977
TUR,2020,Q4,False,28663.834309434285
TUR,2020,Q5,False,69902.80536726165
TUR,2030,Q1,False,4167.576345327476
TUR,2030,Q2,False,10163.51388916397
TUR,2030,Q3,False,18844.73105227212
TUR,2030,Q4,False,34941.05407885467
TUR,2030,Q5,False,85211.12968467153
TUR,2040,Q1,False,5080.252309856336
TUR,2040,Q2,False,12389.266718430094
TUR,2040,Q3,False,22971.621999021645
TUR,2040,Q4,False,42592.9499508589
TUR,2040,Q5,False,103871.89160706422
TUR,2050,Q1,False,6192.7992178803515
TUR,2050,Q2,False,15102.446997593044
TUR,2050,Q3,False,28002.279035036197
TUR,2050,Q4,False,51920.56832121297
TUR,2050,Q5,False,126619.25626331154
TUR,2060,Q1,False,7548.987690744045
TUR,2060,Q2,False,18409.798618332494
TUR,2060,Q3,False,34134.6218908453
TUR,2060,Q4,False,63290.88306651517
TUR,2060,Q5,False,154348.16684886298
TUR,2070,Q1,False,9202.1738716261
TUR,2070,Q2,False,22441.44178897451
TUR,2070,Q3,False,41609.91361357132
TUR,2070,Q4,False,77151.23329462268
TUR,2070,Q5,False,188149.5541251838
TUR,2080,Q1,False,11217.39860133377
TUR,2080,Q2,False,27355.992317397093
TUR,2080,Q3,False,50722.252511407336
TUR,2080,Q4,False,94046.92288185879
TUR,2080,Q5,False,229353.25660310063
TUR,2090,Q1,False,13673.946301882861
TUR,2090,Q2,False,33346.8019883265
TUR,2090,Q3,False,61830.1427809706
TUR,2090,Q4,False,114642.67421066313
TUR,2090,Q5,False,279580.3400068054
TUR,2100,Q1,False,16668.464241303154
TUR,2100,Q2,False,40649.565548440085
TUR,2100,Q3,False,75370.59903748229
TUR,2100,Q4,False,139748.78015607523
TUR,2100,Q5,False,340806.8744085328
TUR,2020,Q1,True,3382.2864255127747
TUR,2020,Q2,True,8248.418796543652
TUR,2020,Q3,True,15293.847730468078
TUR,2020,Q4,True,28357.165678924506
TUR,2020,Q5,True,69154.92923319839
TUR,2030,Q1,True,4104.519834257557
TUR,2030,Q2,True,10009.737287859505
TUR,2030,Q3,True,18559.605383599126
TUR,2030,Q4,True,34412.386867805704
TUR,2030,Q5,True,83921.86319090569
TUR,2040,Q1,True,4979.711640021278
TUR,2040,Q2,True,12144.077090304836
TUR,2040,Q3,True,22517.00240099528
TUR,2040,Q4,True,41750.014707268296
TUR,2040,Q5,True,101816.21623461325
TUR,2050,Q1,True,6039.964126345161
TUR,2050,Q2,True,14729.72639289168
TUR,2050,Q3,True,27311.19722712663
TUR,2050,Q4,True,50639.19546658848
TUR,2050,Q5,True,123494.35830678702
TUR,2060,Q1,True,7324.048617276022
TUR,2060,Q2,True,17861.237246452387
TUR,2060,Q3,True,33117.50402870831
TUR,2060,Q4,True,61404.98880106145
TUR,2060,Q5,True,149749.0159342257
TUR,2070,Q1,True,8878.774657300415
TUR,2070,Q2,True,21652.764597678677
TUR,2070,Q3,True,40147.583781673595
TUR,2070,Q4,True,74439.84698745115
TUR,2070,Q5,True,181537.26676475597
TUR,2080,Q1,True,10760.636366163684
TUR,2080,Q2,True,26242.081272575673
TUR,2080,Q3,True,48656.88867319824
TUR,2080,Q4,True,90217.41799992663
TUR,2080,Q5,True,220014.20127906904
TUR,2090,Q1,True,13037.791118795172
TUR,2090,Q2,True,31795.403404777022
TUR,2090,Q3,True,58953.609194192504
TUR,2090,Q4,True,109309.13480718424
TUR,2090,Q5,True,266573.3792905521
TUR,2100,Q1,True,15792.436434637228
TUR,2100,Q2,True,38513.18698147627
TUR,2100,Q3,True,71409.42183446838
TUR,2100,Q4,True,132404.14326619255
TUR,2100,Q5,True,322895.42831711797
UKR,2020,gemiddeld,False,13384.2535
UKR,2020,gemiddeld,True,13244.4844175502
UKR,2030,gemiddeld,False,16315.330332295302
UKR,2030,gemiddeld,True,16059.858695225235
UKR,2040,gemiddeld,False,19888.296635439183
UKR,2040,gemiddeld,True,19459.05163111768
UKR,2050,gemiddeld,False,24243.722621800873
UKR,2050,gemiddeld,True,23559.66072152209
UKR,2060,gemiddeld,False,29552.962595875928
UKR,2060,gemiddeld,True,28502.114657771446
UKR,2070,gemiddeld,False,36024.89649868654
UKR,2070,gemiddeld,True,34453.885267474994
UKR,2080,gemiddeld,False,43914.14781278756
UKR,2080,gemiddeld,True,41614.41686327267
UKR,2090,gemiddeld,False,53531.10114261301
UKR,2090,gemiddeld,True,50220.87811616729
UKR,2100,gemiddeld,False,65254.11358902024
UKR,2100,gemiddeld,True,60554.851649729666
UKR,2020,Q1,False,4213.88069996492
UKR,2020,Q2,False,7196.398458730174
UKR,2020,Q3,False,10425.516163714961
UKR,2020,Q4,False,15103.581034763996
UKR,2020,Q5,False,25793.655544350546
UKR,2030,Q1,False,5136.697059780839
UKR,2030,Q2,False,8772.369565250954
UKR,2030,Q3,False,12708.646029133686
UKR,2030,Q4,False,18411.181003315953
UKR,2030,Q5,False,31442.32217983015
UKR,2040,Q1,False,6261.60505307632
UKR,2040,Q2,False,10693.469550172747
UKR,2040,Q3,False,15491.768595202493
UKR,2040,Q4,False,22443.126908555627
UKR,2040,Q5,False,38328.01528889035
UKR,2050,Q1,False,7632.86161991101
UKR,2050,Q2,False,13035.279712044428
UKR,2050,Q3,False,18884.379473401863
UKR,2050,Q4,False,27358.0464687635
UKR,2050,Q5,False,46721.63676663108
UKR,2060,Q1,False,9304.415723263664
UKR,2060,Q2,False,15889.933232053023
UKR,2060,Q3,False,23019.9532031404
UKR,2060,Q4,False,33349.30598737997
UKR,2060,Q5,False,56953.41451154518
UKR,2070,Q1,False,11342.030847969892
UKR,2070,Q2,False,19369.739943961897
UKR,2070,Q3,False,28061.194503168594
UKR,2070,Q4,False,40652.61790931394
UKR,2070,Q5,False,69425.89448922202
UKR,2080,Q1,False,13825.872315083703
UKR,2080,Q2,False,23611.604908439116
UKR,2080,Q3,False,34206.43951775007
UKR,2080,Q4,False,49555.31438963264
UKR,2080,Q5,False,84629.77798550641
UKR,2090,Q1,False,16853.661203647032
UKR,2090,Q2,False,28782.414630508105
UKR,2090,Q3,False,41697.45890002549
UKR,2090,Q4,False,60407.65172204809
UKR,2090,Q5,False,103163.22712972747
UKR,2100,Q1,False,20544.51896372786
UKR,2100,Q2,False,35085.60282856484
UKR,2100,Q3,False,50828.96972709181
UKR,2100,Q4,False,73636.59037416331
UKR,2100,Q5,False,125755.39821978955
UKR,2020,Q1,True,4169.875986591325
UKR,2020,Q2,True,7121.247908905346
UKR,2020,Q3,True,10316.644583520518
UKR,2020,Q4,True,14945.857358734162
UKR,2020,Q5,True,25524.297558232
UKR,2030,Q1,True,5056.264706879126
UKR,2030,Q2,True,8635.008471839184
UKR,2030,Q3,True,12509.649224295472
UKR,2030,Q4,True,18122.891740670744
UKR,2030,Q5,True,30949.986360881667
UKR,2040,Q1,True,6126.462122671815
UKR,2040,Q2,True,10462.674602399464
UKR,2040,Q3,True,15157.412948789512
UKR,2040,Q4,True,21958.741529383195
UKR,2040,Q5,True,37500.78964006338
UKR,2050,Q1,True,7417.492474432252
UKR,2050,Q2,True,12667.47570976352
UKR,2050,Q3,True,18351.537025495596
UKR,2050,Q4,True,26586.110675433283
UKR,2050,Q5,True,45403.33709255477
UKR,2060,Q1,True,8973.56814592389
UKR,2060,Q2,True,15324.916999946028
UKR,2060,Q3,True,22201.406829648982
UKR,2060,Q4,True,32163.46719641747
UKR,2060,Q5,True,54928.25787916684
UKR,2070,Q1,True,10847.415746228846
UKR,2070,Q2,True,18525.04413758476
UKR,2070,Q3,True,26837.47268824827
UKR,2070,Q4,True,38879.796179874356
UKR,2070,Q5,True,66398.29772753661
UKR,2080,Q1,True,13101.82805940125
UKR,2080,Q2,True,22375.09364088258
UKR,2080,Q3,True,32415.089541723166
UKR,2080,Q4,True,46960.162351145555
UKR,2080,Q5,True,80197.81859707514
UKR,2090,Q1,True,15811.474956672624
UKR,2090,Q2,True,27002.585528678323
UKR,2090,Q3,True,39118.99730202069
UKR,2090,Q4,True,56672.20082648154
UKR,2090,Q5,True,96783.88348391872
UKR,2100,Q1,True,19065.009539458788
UKR,2100,Q2,True,32558.920157986315
UKR,2100,Q3,True,47168.53163798924
UKR,2100,Q4,True,68333.66604568601
UKR,2100,Q5,True,116699.14836807105
USA,2020,gemiddeld,False,67038.7
USA,2020,gemiddeld,True,66422.25233802
USA,2030,gemiddeld,False,81719.80122370254
USA,2030,gemiddeld,True,80497.90364442446
USA,2040,gemiddeld,False,99615.98169477413
USA,2040,gemiddeld,True,97427.57733991077
USA,2050,gemiddeld,False,121431.32582822957
USA,2050,gemiddeld,True,117758.78470113825
USA,2060,gemiddeld,False,148024.10859717708
USA,2060,gemiddeld,True,142135.95009635785
USA,2070,gemiddeld,False,180440.56240465687
USA,2070,gemiddeld,True,171315.28252941716
USA,2080,gemiddeld,False,219956.0387119925
USA,2080,gemiddeld,True,206181.2244261171
USA,2090,gemiddeld,False,268125.1838340697
USA,2090,gemiddeld,True,247764.39207629405
USA,2100,gemiddeld,False,326843.1029537995
USA,2100,gemiddeld,True,297260.7951799334
USA,2020,Q1,False,7718.227023406397
USA,2020,Q2,False,18589.34454781033
USA,2020,Q3,False,34171.22590813252
USA,2020,Q4,False,62814.085621010716
USA,2020,Q5,False,151287.6825886991
USA,2030,Q1,False,9408.475673785144
USA,2030,Q2,False,22660.30727514076
USA,2030,Q3,False,41654.53370639383
USA,2030,Q4,False,76570.019869085
USA,2030,Q5,False,184418.8408895622
USA,2040,Q1,False,11468.879347000506
USA,2040,Q2,False,27622.78812376319
USA,2040,Q3,False,50776.64415557761
USA,2040,Q4,False,93338.4269593023
USA,2040,Q5,False,224805.53798627734
USA,2050,Q1,False,13980.499927586734
USA,2050,Q2,False,33672.02458756478
USA,2050,Q3,False,61896.44589170852
USA,2050,Q4,False,113779.02163447774
USA,2050,Q5,False,274036.69638919155
USA,2060,Q1,False,17042.151400465333
USA,2060,Q2,False,41046.01008216773
USA,2060,Q3,False,75451.4221595001
USA,2060,Q4,False,138695.99248489112
USA,2060,Q5,False,334049.2037722219
USA,2070,Q1,False,20774.287461873082
USA,2070,Q2,False,50034.85725321103
USA,2070,Q3,False,91974.86259309942
USA,2070,Q4,False,169069.64091471708
USA,2070,Q5,False,407204.1154020302
USA,2080,Q1,False,25323.74049539034
USA,2080,Q2,False,60992.211796898446
USA,2080,Q3,False,112116.84428077271
USA,2080,Q4,False,206094.94886555744
USA,2080,Q5,False,496379.544473976
USA,2090,Q1,False,30869.498357276094
USA,2090,Q2,False,74349.16584355762
USA,2090,Q3,False,136669.80756568306
USA,2090,Q4,False,251228.59265621938
USA,2090,Q5,False,605083.8949133162
USA,2100,Q1,False,37629.74624555689
USA,2100,Q2,False,90631.21829456155
USA,2100,Q3,False,166599.7328043249
USA,2100,Q4,False,306246.2525910673
USA,2100,Q5,False,737593.8915280267
USA,2020,Q1,True,7647.2548386353665
USA,2020,Q2,True,18418.408088955395
USA,2020,Q3,True,33857.00781741688
USA,2020,Q4,True,62236.48497809128
USA,2020,Q5,True,149896.53183222297
USA,2030,Q1,True,9267.797484676183
USA,2030,Q2,True,22321.483952144703
USA,2030,Q3,True,41031.703337993014
USA,2030,Q4,True,75425.12327704369
USA,2030,Q5,True,181661.35822462806
USA,2040,Q1,True,11216.926346273363
USA,2040,Q2,True,27015.959492502683
USA,2040,Q3,True,49661.16220875619
USA,2040,Q4,True,91287.93047712439
USA,2040,Q5,True,219866.91860054497
USA,2050,Q1,True,13557.676898922879
