SSP,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
SSP2,World,0.4309064309446284,0.44928366396585034,0.46543661514588014,0.4799592388226816,0.4934573704153482,0.5063197759061666,0.5195829673731507,0.5324155894176641,0.5445554930598131,0.5582369324838015,0.5709879289128272,0.5834975029748656,0.5961714653992938,0.6082293336522848,0.6201260878136529,0.6318568636174096,0.6447607170015419,0.6564914928052986,0.6670491910286797,0.676433811671685,0.6846453547343148,0.6916838202165688,0.6975492081184471,0.7022415184399498,0.7057607511810767,0.708106906341828,0.7092799839222037
SSP3,BRA,0.408426443465943,0.402809098922283,0.411350820050591,0.415434026177378,0.419923655599117,0.424396022376707,0.433231555749421,0.437961352626457,0.442281786473426,0.445962704982546,0.449249704528265,0.452393630954743,0.455208844498297,0.457894275642908,0.460472481667929,0.463017406051047,0.4658168228724769,0.46836174725559493,0.47065217920040114,0.4726881187068956,0.4744695657750782,0.47599652040494905,0.4772689825965081,0.47828695234975527,0.4790504296646907,0.4795594145413143,0.4798139069796261
SSP3,CAN,0.72403697264813,0.717208543639138,0.723712826210462,0.730259925912931,0.7372271334705061,0.7441135898108989,0.7508411526959209,0.753500824324554,0.755820937772542,0.76256288676567,0.7648301926588761,0.767090328289041,0.769313259676862,0.771490335073008,0.773646646814124,0.780124672104521,0.7872504999239577,0.7937285252143547,0.7995587479757119,0.8047411682080295,0.8092757859113074,0.8131626010855456,0.8164016137307442,0.818992823846903,0.8209362314340221,0.8222318364921014,0.8228796390211411
SSP3,CEU,0.5338110367076495,0.5387788134739551,0.5471835952128465,0.5540705624496706,0.5581535976457158,0.5627151931537151,0.5680037811362942,0.5704477724616651,0.5727954427113106,0.5755823695923604,0.578053043318676,0.580042635493351,0.5825870855094767,0.5850695658474199,0.5875301011824797,0.5902488570092145,0.5932394884186227,0.5959582442453575,0.5984051244894187,0.6005801291508065,0.6024832582295209,0.6041145117255617,0.6054738896389291,0.606561391969623,0.6073770187176434,0.6079207698829904,0.6081926454656639
SSP3,CHN,0.46404931715769565,0.4701590334510046,0.4837884661367848,0.49563881555924777,0.5016353779409933,0.5109977277903193,0.5150925582830942,0.5184570910286327,0.5254654562546914,0.527429041502554,0.5291999655860329,0.530506565178764,0.5315879842305412,0.5326407703552503,0.5336662562089587,0.5304017611668403,0.5268108166205102,0.5235463215783919,0.5206082760404853,0.5179966800067907,0.5157115334773078,0.5137528364520368,0.5121205889309777,0.5108147909141303,0.5098354424014948,0.5091825433930711,0.5088560938888593
SSP3,EAF,0.28897270462252544,0.27960836319170157,0.28465871549141386,0.28792391439879605,0.29132811085679106,0.2933227219298463,0.29460634230534816,0.2972246604296514,0.29858889444202336,0.300949388656029,0.3031297016646183,0.304664138517963,0.3068923856629591,0.3082230295223146,0.30965890465093393,0.31106676668035493,0.31261541491271805,0.31402327694213905,0.31529035276861794,0.3164166423921547,0.31740214581274945,0.31824686303040206,0.31895079404511256,0.31951393885688095,0.31993629746570723,0.32021786987159145,0.32035865607453357
SSP3,INDIA,0.368644527446069,0.36414619777557095,0.37459699547341896,0.385940620929331,0.39070370977313,0.394042452848803,0.39625049293268,0.397858611232529,0.39937414447498,0.40053514031644294,0.401773683598314,0.40284860532506,0.403927944433964,0.405004008507627,0.406090097249775,0.407190714455408,0.4084013933816043,0.4095020105872373,0.410492566072307,0.4113730598368134,0.4121434918807565,0.4128038622041363,0.4133541708069528,0.413794417689206,0.4141246028508959,0.4143447262920225,0.4144547880125858
SSP3,INDO,0.37635505946438286,0.3812089616814514,0.3968422609450745,0.4050420813938671,0.4116551853844336,0.4174624307246718,0.4270321858866597,0.4320198903885749,0.436536258679558,0.4404600914752753,0.4437318089112175,0.44670686007406774,0.44931684968515134,0.4516608689363078,0.4539987676275387,0.4563649857747751,0.45896782573673506,0.4613340438839714,0.4634636402164842,0.46535661473427326,0.4670129674373387,0.4684326983256805,0.4696158073992987,0.47056229465819327,0.47127216010236417,0.47174540373181145,0.47198202554653507
SSP3,JAP,0.713305704279604,0.722194539068661,0.738122793947731,0.750458763893914,0.76718271009708,0.7795320045161251,0.7875092705592212,0.799563222396528,0.8072702289814391,0.8148845059906101,0.8179745825266791,0.8253134463860079,0.82804829801846,0.8307711123397868,0.833578630774761,0.83647146102662,0.8396535743036648,0.8425464045555238,0.8451499517821968,0.8474642159836839,0.8494891971599852,0.8512248953111006,0.85267131043703,0.8538284425377736,0.8546962916133313,0.855274857663703,0.855564140688889
SSP3,KOR,0.744533175975615,0.763912395177912,0.7808783464401331,0.79799722602685,0.815035771656015,0.832037619757606,0.844861348562294,0.861950865217843,0.8743740552727048,0.882118122572948,0.8895274235961,0.892286604347933,0.899047292171567,0.901341678461453,0.903861063614974,0.905920386493315,0.90818564165949,0.910244964537831,0.9120983551283379,0.9137458134310107,0.9151873394458494,0.916422933172854,0.9174525946120244,0.9182763237633609,0.9188941206268632,0.9193059852025314,0.9195119174903654
SSP3,ME,0.3846328400426966,0.37100339484312406,0.3781899635310163,0.3867094257373297,0.3913022540166029,0.3976780800099021,0.40110036074954863,0.40418458227527393,0.4095966932746694,0.41233433928983076,0.41482809021208494,0.41838725341821914,0.42069077337117916,0.4229429307976601,0.42690411346038576,0.4303052401754566,0.43404647956203457,0.43744760627710544,0.44050862032066923,0.44322952169272595,0.44561031039327553,0.44765098642231804,0.4493515497798535,0.45071200046588183,0.4517323384804031,0.45241256382341727,0.45275267649492434
SSP3,MEX,0.403702031150452,0.405444844524518,0.41211264632251,0.422531021205571,0.427995126592081,0.433087378532007,0.44238454943952904,0.447344814994107,0.451766764897814,0.455340927142455,0.462874753110233,0.465704052534553,0.46846789559548707,0.47100970826627403,0.47355668082696706,0.476108423586082,0.47891534062110847,0.4814670833802234,0.4837636518634269,0.4858050460707189,0.48759126600209934,0.4891223116575683,0.4903981830371258,0.4914188801407718,0.4921844029685063,0.49269475152032927,0.49294992579624075
SSP3,NAF,0.3583261629789068,0.3461337832833803,0.35216529402795615,0.3601998133204523,0.3669147970632758,0.37474250405707304,0.3797563637558426,0.38513217337199607,0.38883294223900744,0.39213379804013415,0.39490911716454635,0.3996391125341604,0.40231359035279524,0.4043308953064706,0.40640446724957563,0.408476735730056,0.4107562310585844,0.41282849953906475,0.4146935411714971,0.4163513559558814,0.41780194389221764,0.41904530498050585,0.42008143922074603,0.4209103466129382,0.4215320271570823,0.4219464808531784,0.4221537077012264
SSP3,OCE,0.7287396029959353,0.7249954077167746,0.7317961987394527,0.7379673858176776,0.7450779541572413,0.7522600708822784,0.7552431159276745,0.7617063623145446,0.7646263612167593,0.7716461871661255,0.7742354325808165,0.7767928680190704,0.7791419588797736,0.7815074543047912,0.7837545449931067,0.7899072207940585,0.7966751641751055,0.8028278399760573,0.8083652481969139,0.8132873888376754,0.8175942618983416,0.8212858673789127,0.8243622052793886,0.8268232755997693,0.8286690783400549,0.8298996135002452,0.8305148810803404
SSP3,RCAM,0.34732166115535423,0.3359311635132922,0.33973424043657385,0.34472144398857124,0.34809594601805516,0.3510496252654875,0.3537931545092132,0.3560115647227707,0.35979110436245204,0.3618454709417927,0.3653808847097171,0.36725659461428817,0.369496546770835,0.371750973355949,0.37396250736233005,0.37673837276739225,0.3797918247129607,0.3825676901180229,0.38506596898257883,0.3872866613066286,0.3892297670901721,0.3908952863332094,0.3922832190357405,0.39339356519776536,0.394226324819284,0.39478149790029643,0.3950590844408026
SSP3,RSAF,0.3277853558943366,0.31961829257422036,0.3235904855294025,0.32708289961435816,0.3300262147398923,0.33261242571546584,0.335395101582728,0.3374973790172179,0.33953772092758167,0.34158597327353835,0.34334185880397555,0.3452278007113416,0.34670312024916844,0.348244608463084,0.3497468287420054,0.3512066871294904,0.3528125313557238,0.3542723897432088,0.3555862622919453,0.35675414900193325,0.35777604987317274,0.3586519649056637,0.3593818940994062,0.3599658374544002,0.3604037949706457,0.3606957666481427,0.36084175248689115
SSP3,RSAM,0.39486922225402865,0.3828255631151924,0.38883126355454734,0.39394633577800614,0.3986255569916396,0.4025590745804868,0.40707111148500935,0.41069436399068954,0.41289008330593757,0.41552044371412417,0.41747337634994436,0.4195903251775305,0.4223210265785463,0.4242323062857713,0.4261808391755208,0.4284679097421495,0.43098368736544107,0.43327075793206976,0.43532912144203556,0.4371587778953385,0.4387597272919786,0.44013196963195583,0.4412755049152702,0.44219033314192163,0.44287645431191025,0.443333868425236,0.44356257548189887
SSP3,RSAS,0.31956741122311194,0.3057127192983899,0.30827762702568073,0.31232752254282536,0.31490656400280004,0.31755105706695375,0.3199964245690404,0.32237085490781175,0.3248395886906195,0.32701735249298985,0.33139598403045034,0.33344526847181327,0.3355019749630874,0.33744820657203617,0.33949978095824007,0.34159103723424517,0.34389141913785076,0.34598267541385586,0.34786480606226045,0.34953781108306453,0.3510016904762681,0.3522564442418712,0.35330207237987377,0.3541385748902758,0.3547659517730773,0.3551842030282783,0.3553933286558788
SSP3,RUS,0.4657476175023148,0.46227780613960606,0.4661878901050801,0.47322105629705224,0.4762168389506515,0.4788441189325772,0.47744645301967914,0.4804736099923994,0.48318515916339266,0.4860125595137728,0.4891217721461615,0.4920630620507944,0.4910103752449059,0.49384371486209433,0.4967610564748118,0.49977500260333846,0.5030903433447178,0.5061042894732445,0.5088168409889184,0.5112279978917398,0.5133377601817084,0.5151461278588244,0.5166531009230877,0.5178586793744984,0.5187628632130564,0.5193656524387618,0.5196670470516145
SSP3,SAF,0.4305651,0.4348602,0.4402175,0.4457998,0.4514428,0.4568132,0.4618686,0.4660228,0.4694131,0.4721306,0.4745519,0.4768277,0.4790291,0.4811873,0.4833671,0.485556,0.48796379,0.49015269,0.4921227,0.49387382,0.49540605000000004,0.49671939000000004,0.49781384000000006,0.49868940000000006,0.4993460700000001,0.4997838500000001,0.5000027400000001
SSP3,SEAS,0.43337819734467303,0.4276948356649705,0.435823743749453,0.44147376854189657,0.4497620974318166,0.455692575593274,0.46042213564580936,0.462965367063327,0.46500036770161185,0.469197745613405,0.4710996487171467,0.4722097927131766,0.47378590582082075,0.477042345875115,0.4783725021889539,0.4798622115393653,0.48150089182481787,0.4829906011752293,0.4843313395905996,0.4855231070709287,0.4865659036162167,0.4874597292264636,0.4882045839016693,0.4888004676418339,0.4892473804469573,0.4895453223170396,0.48969429325208075
SSP3,STAN,0.37024842408520603,0.37999505432297975,0.39541035577579986,0.40741849417720966,0.4137346927928412,0.4184946326719612,0.4221807571710648,0.4262689269871981,0.4292944104003682,0.4336986218143291,0.43704408160771396,0.4403449858557816,0.4444636305038626,0.4477739553382086,0.45231672085966296,0.4555806042803894,0.45917087604318846,0.4624347594639149,0.46537225454256864,0.4679833612791498,0.4702680796736583,0.47222640972609414,0.4738583514364574,0.47516390480474796,0.4761430698309659,0.47679584651511114,0.4771222348571838
SSP3,TUR,0.46289899999999995,0.44975020000000004,0.4537344,0.4573859,0.46520200000000006,0.4681044,0.4707571,0.4731578,0.47556770000000004,0.47779000000000005,0.4799869,0.48205970000000004,0.4839528,0.4857196999999999,0.4874661,0.4892452,0.49120221,0.49298130999999995,0.4945824999999999,0.4960057799999999,0.49725114999999986,0.49831860999999983,0.4992081599999998,0.4999197999999998,0.5004535299999998,0.5008093499999998,0.5009872599999998
SSP3,UKR,0.41238396874772654,0.41596771478964717,0.426309678783119,0.4335295254115519,0.437777154210224,0.4409191536424292,0.4393773125399033,0.44180247864158356,0.4444896056611516,0.4473714373397683,0.4504147963898076,0.4535446962358716,0.45661356912627843,0.458953008845089,0.462011665305132,0.465184415320889,0.4686744403382217,0.4718471903539787,0.47470266536816,0.47724086538076566,0.47946179039179554,0.48136544040124973,0.48295181540912824,0.48422091541543105,0.4851727404201582,0.48580729042330956,0.48612456542488525
SSP3,USA,0.7430847,0.7460084999999999,0.753588,0.7608252,0.7637328,0.7709786000000001,0.7736576,0.7806583000000001,0.7831242999999999,0.7856067,0.7881220000000001,0.7949728,0.7974958,0.8000017,0.8025001,0.8049922,0.80773351,0.81022561,0.8124685,0.81446218,0.81620665,0.81770191,0.81894796,0.8199448,0.82069243,0.82119085,0.82144006
SSP3,WAF,0.27402037689536535,0.2622150354817451,0.2680039832715083,0.2729239209941479,0.2774250215807859,0.2810339304301583,0.28589230920073266,0.28929818566393023,0.29182748976408934,0.29405084968425355,0.29789759805380794,0.3001809835795055,0.301803129631994,0.3036403109685841,0.3074737799173187,0.30909444841744227,0.31087718376757817,0.3124978522677017,0.3139564539178129,0.31525298871791174,0.3163874566679982,0.31735985776807235,0.3181701920181341,0.31881845941818354,0.3193046599682206,0.3196287936682453,0.31979086051825767
SSP3,WEU,0.6713094119566414,0.6673835442663529,0.6784701916537823,0.686341418095425,0.6954017925486576,0.7031545812170639,0.7106158635671301,0.7165375598819134,0.722184126360519,0.7262130915247061,0.731250844680508,0.7348738681659636,0.738068149793637,0.7419133183771668,0.7457248188358195,0.7487529290498813,0.7520838502853493,0.7551119604994111,0.7578372596920667,0.7602597478633162,0.7623794250131595,0.7641962911415966,0.7657103462486274,0.7669215903342521,0.7678300233984706,0.768435645441283,0.7687384564626891
SSP3,World,0.4309064309446284,0.42483360994282166,0.43118900420984413,0.4366971320870247,0.43947944740492745,0.44233134485871234,0.44401856131283973,0.4453919782122368,0.4469115404736458,0.4477100755487757,0.44880641882236416,0.44969852589221593,0.4502504879825592,0.4509578297645185,0.4520799532951484,0.45261626839893226,0.45320621501309455,0.45374253011687843,0.4542252137102839,0.45465426579331103,0.45502968636595975,0.45535147542823007,0.455619632980122,0.45583415902163554,0.4559950535527707,0.45610231657352746,0.45615594808390586
SSP4,BRA,0.408426443465943,0.417303229476836,0.430309082804933,0.442699375602574,0.455019539711145,0.462802182781949,0.474845219535623,0.486700271118635,0.497921022189773,0.508441260222876,0.513973924305383,0.523257097761503,0.532305946007479,0.54113584191099,0.549731180940379,0.558156432085267,0.5674242083446438,0.5758494594895318,0.583432185519931,0.5901723864358415,0.5960700622372631,0.601125212924196,0.6053378384966399,0.6087079389545951,0.6112355142980614,0.612920564527039,0.6137630896415278
SSP4,CAN,0.72403697264813,0.714224947739351,0.719592498171253,0.723738579644284,0.7318647163055338,0.735155029156011,0.7380425269424099,0.736508940386722,0.739044299820606,0.7413943642467999,0.74373167600654,0.741486460098628,0.743535045776231,0.745541451795468,0.747505364243285,0.753790604140643,0.7607043680277369,0.766989607925095,0.7726463238327173,0.7776745157506038,0.7820741836787544,0.7858453276171692,0.7889879475658482,0.7915020435247915,0.7933876154939989,0.7946446634734705,0.7952731874632063
SSP4,CEU,0.5338110367076495,0.5415548393758473,0.5506289472658726,0.5586958530555449,0.565672631323814,0.5721390379150332,0.5767748552207782,0.5811549891890064,0.5856960590782367,0.5908155116498742,0.5956350647428889,0.6003334629822654,0.6036439483650885,0.6080197643609397,0.6125365511696895,0.6174005698559061,0.6227509904107443,0.6276150090969609,0.6319926259145557,0.635883840863529,0.6392886539438806,0.6422070651556105,0.6446390744987188,0.6465846819732054,0.6480438875790704,0.6490166913163137,0.6495030931849354
SSP4,CHN,0.46404931715769565,0.48220305950928305,0.4967770933072114,0.5134959586779271,0.5242570457522189,0.5337374177149258,0.546463477140793,0.5543084022072056,0.5656713020643923,0.576634529149303,0.5873167753768926,0.593476301352765,0.6037332829590372,0.613949096652184,0.6238977552790728,0.6339812590084695,0.6450731131108058,0.6551566168402025,0.6642317701966596,0.6722985731801769,0.6793570257907546,0.6854071280283927,0.690448879893091,0.6944822813848497,0.6975073325036687,0.699524033249548,0.7005323836224877
SSP4,EAF,0.28897270462252544,0.2883701785697854,0.2961590045645114,0.30367399341939616,0.31247194432801356,0.3193008621862636,0.3252536352695997,0.33236156404871264,0.33897087203922355,0.345124179705209,0.35164464873196866,0.35769799265697216,0.36287773873832213,0.370373110188385,0.37533723077763864,0.3817726781595529,0.3888516702796586,0.3952871176615729,0.4010790203052957,0.4062273782108271,0.4107321913781671,0.41459345980731566,0.4178111834982728,0.42038536245103847,0.42231599666561276,0.4236030861419956,0.42424663088018705
SSP4,INDIA,0.368644527446069,0.377417622552694,0.39505947516105294,0.40481042972634607,0.4163540698974161,0.4262687722243819,0.43073669306036,0.439189989446981,0.442645404019919,0.45011331608365,0.4529971718078539,0.459945459627198,0.4668741085667111,0.469244385812369,0.476133427880444,0.482807030442769,0.4901479932613265,0.49682159582365154,0.5028278381297441,0.5081667201796041,0.5128382419732316,0.5168424035106266,0.5201792047917891,0.5228486458167192,0.5248507265854166,0.5261854470978816,0.5268528073541141
SSP4,INDO,0.37635505946438286,0.3947078954170012,0.4136430296919647,0.4291574016421125,0.4427154706040471,0.45528890534545585,0.4672508769902164,0.4788650874889026,0.4939636662026339,0.5041070357981189,0.5135326368747689,0.522246098005626,0.5305037051926429,0.5427833650351667,0.5508883968919317,0.5587212253779359,0.5673373367125405,0.5751701651985447,0.5822197108359485,0.5884859736247519,0.5939689535649548,0.5986686506565574,0.6025850648995594,0.6057181962939611,0.6080680448397623,0.6096346105369631,0.6104178933855635
SSP4,JAP,0.713305704279604,0.714729471429029,0.732213654329895,0.741206726455783,0.754200794065531,0.762636991509397,0.7711350326967271,0.77911331876483,0.787191640649691,0.790633861488048,0.7938899446718292,0.7968464214857631,0.799515842988037,0.7975536611775921,0.800133056047024,0.802545558029885,0.8051993102110322,0.8076118121938932,0.8097830639784681,0.811713065564757,0.8134018169527597,0.8148493181424763,0.8160555691339069,0.8170205699270513,0.8177443205219096,0.8182268209184818,0.8184680711167679
SSP4,KOR,0.744533175975615,0.7503499683237111,0.7631065181584121,0.775805970701367,0.7886855505541409,0.801441082184318,0.814682632264093,0.823642498674667,0.8366208832847681,0.845100754965922,0.848628093152984,0.851542504076708,0.85408612978428,0.856658229921264,0.859059924107803,0.861410619521738,0.8639963844770666,0.8663470798910017,0.8684627057635432,0.8703432620946913,0.8719887488844458,0.8733991661328068,0.8745745138397742,0.8755147920053483,0.8762200006295289,0.8766901397123159,0.8769252092537094
SSP4,ME,0.3846328400426966,0.3884690528735524,0.40488229889628236,0.41883381607936965,0.4338823644752888,0.4459947747725869,0.45741752440761063,0.46961122331539124,0.4800166670710377,0.4909068329778737,0.5008353659705929,0.5100527373354968,0.5194066707836313,0.5274671690499195,0.5356634150208484,0.5427979458574099,0.5506459297776276,0.5577804606141892,0.5642015383670946,0.5699091630363439,0.574903334621937,0.5791840531238739,0.5827513185421547,0.5856051308767793,0.5877454901277478,0.5891723962950601,0.5898858493787162
SSP4,MEX,0.403702031150452,0.42139072339,0.436822957537889,0.455236215905976,0.468276287508704,0.48084541607664405,0.497809869561197,0.510045633479247,0.521573116523632,0.536498856733967,0.546738207909503,0.560462315402121,0.569541348556699,0.578155397991354,0.5909536532865,0.599389637560494,0.6086692202618875,0.6171052045358816,0.6246975903824762,0.6314463778016715,0.6373515667934673,0.6424131573578638,0.6466311494948608,0.6500055432044584,0.6525363384866566,0.6542235353414554,0.6550671337688548
SSP4,NAF,0.3583261629789068,0.36396448005097565,0.37795904724956864,0.39154613098929597,0.40676006344727716,0.4223845805967436,0.4359933580360858,0.4493540381204485,0.4614534819178714,0.47570836044556025,0.4867317255814498,0.49665743943099455,0.5101838114568206,0.5191169066851178,0.5316940353302215,0.5405675964981578,0.5503285137828876,0.5592020749508239,0.5671882800019665,0.5742871289363155,0.5804986217538709,0.5858227584546326,0.5902595390386007,0.5938089635057753,0.5964710318561561,0.5982457440897434,0.599133100206537
SSP4,OCE,0.7287396029959353,0.7280384061229594,0.7343942912239658,0.7427302375966537,0.7478861983978347,0.7518064268032904,0.7553724174182131,0.7621521194309431,0.7652350398784777,0.767744783845241,0.7706405394245612,0.7732047925177533,0.7757254853687835,0.7780511474564455,0.7804558761816935,0.7827040553567,0.785177052449207,0.7874252316242134,0.7894485928817192,0.7912471362217244,0.7928208616442288,0.7941697691492327,0.7952938587367359,0.7961931304067384,0.7968675841592404,0.7973172199942417,0.7975420379117423
SSP4,RCAM,0.34732166115535423,0.35358194137623433,0.3650746457192569,0.37624036833725955,0.38759504312981435,0.39737788810524566,0.40820349301075,0.41802411737879963,0.42723336807154433,0.4350232188827627,0.443159509741819,0.45284623181568534,0.4607613947424083,0.4687653477745512,0.4769506708706254,0.48427783598255697,0.4923377176056817,0.4996648827176132,0.5062593313183517,0.5121210634078969,0.517250078986249,0.5216463780534079,0.5253099606093736,0.5282408266541463,0.5304389761877257,0.5319044092101121,0.5326371257213052
SSP4,RSAF,0.3277853558943366,0.32300214085376544,0.3284475913496329,0.33413108689245363,0.33954272182656087,0.3449704435792299,0.35065957166434664,0.3564762505410451,0.361422765533026,0.3673159199903631,0.37192651382999214,0.3771121934274601,0.3815648657416735,0.3865292741289471,0.39115523557651183,0.39530272882262546,0.3998649713933505,0.4040124646394641,0.40774520856096635,0.41106320315785727,0.4139664484301368,0.416454944377805,0.4185286910008618,0.42018768829930725,0.42143193627314135,0.42226143492236407,0.42267618424697545
SSP4,RSAM,0.39486922225402865,0.4050637197991602,0.42021694426377865,0.4347260152094293,0.4486859373962803,0.4627380537354516,0.47575867234312447,0.48742854536186236,0.4984492653031394,0.5086993289170019,0.5189934947350731,0.5288894747714774,0.537542933475603,0.5472681172780873,0.5564380067570139,0.5647962103768109,0.5739902343585876,0.5823484379783846,0.5898708212362019,0.5965573841320395,0.6024081266658974,0.6074230488377755,0.6116021506476741,0.6149454320955929,0.6174528931815321,0.6191245339054915,0.6199603542674712
SSP4,RSAS,0.31956741122311194,0.3171412610219091,0.32536263106023283,0.3341640230535216,0.3430450654964571,0.3513579122289244,0.35953167290799143,0.3663642045152042,0.3761587153617343,0.3821774710478414,0.38939030382678574,0.3984446464677798,0.4037362890275221,0.4100250686971948,0.41756257300773797,0.42391757450836753,0.43090807615906007,0.43726307765968964,0.4429825790102562,0.4480665802107599,0.4525150812612006,0.45632808216157833,0.45950558291189314,0.462047583512145,0.46395408396233384,0.46522508426245973,0.4658605844125227
SSP4,RUS,0.4657476175023148,0.4819890542905624,0.49107781428627284,0.5019962913450228,0.5122310454615738,0.5216539020524726,0.5310127649077752,0.5397721586499432,0.5483297355108983,0.557060708205357,0.565373863398192,0.5742007954272742,0.5828234809135847,0.5911347670085902,0.6034902994215867,0.6121165138050855,0.6216053496269341,0.6302315640104329,0.6379951569555817,0.6448961284623808,0.6509344785308299,0.6561102071609292,0.6604233143526785,0.663873800106078,0.6664616644211276,0.6681869072978274,0.6690495287361773
SSP4,SAF,0.4305651,0.4381359,0.4491409,0.4563945,0.463262,0.4738959,0.4791299,0.4833688,0.4912837,0.494672,0.5022509,0.5095061,0.5125153,0.5195115,0.5268155,0.5338068,0.54149723,0.5484885300000001,0.5547807000000001,0.5603737400000002,0.5652676500000002,0.5694624300000003,0.5729580800000003,0.5757546000000002,0.5778519900000002,0.5792502500000002,0.5799493800000002
SSP4,SEAS,0.43337819734467303,0.4400614358642688,0.45136528694575023,0.464944976942622,0.47756000495732914,0.488811016077426,0.499666472258575,0.5100053215431783,0.5203107870994262,0.5300910961842238,0.5396106886201527,0.5481467132241167,0.5574132590588854,0.5669655941705463,0.572435313322754,0.5811504243630538,0.5907370465073835,0.5994521575476832,0.607295757483953,0.6142678463161928,0.6203684240444026,0.6255974906685825,0.6299550461887324,0.6334410906048523,0.6360556239169423,0.6377986461250023,0.6386701572290322
SSP4,STAN,0.37024842408520603,0.39910791956866903,0.42500041248562676,0.4415587884868046,0.4566137190979694,0.4683939447665451,0.4786055341231506,0.4907384332208585,0.5008304782624367,0.5110868075674345,0.5210934036543806,0.5328802140498423,0.5418262412785834,0.5533549776594203,0.5615670819824216,0.573380105255129,0.5863744308551071,0.5981874541278145,0.6088191750732511,0.618269593691417,0.6265387099823122,0.6336265239459367,0.6395330355822904,0.6442582448913733,0.6478021518731855,0.650164756527727,0.6513460588549977
SSP4,TUR,0.46289899999999995,0.45441990000000004,0.4619425,0.4650668,0.4721984,0.4745699,0.48117479999999996,0.48750610000000005,0.4892479,0.4952346000000001,0.5009516,0.502033,0.5075694,0.5089247,0.5146134,0.5201598,0.52626084,0.5318072399999999,0.5367989999999998,0.5412361199999998,0.5451185999999997,0.5484464399999996,0.5512196399999996,0.5534381999999995,0.5551021199999995,0.5562113999999995,0.5567660399999995
SSP4,UKR,0.41238396874772654,0.43587439598713995,0.4565702635995904,0.4733119596622354,0.48625186166634016,0.494439536386715,0.505159074140966,0.5149840168328447,0.5253142367134451,0.5351065963184558,0.5483604686460266,0.5588161937536976,0.5686466518988285,0.5790295883979963,0.5884879599931244,0.602066277351931,0.6170024264466182,0.6305807438054247,0.6428012294283506,0.6536638833153958,0.6631687054665604,0.6713156958818443,0.6781048545612476,0.6835361815047702,0.6876096767124122,0.6903253401841736,0.6916831719200542
SSP4,USA,0.7430847,0.7393578000000001,0.7476959,0.7511571999999999,0.7544535000000001,0.7574647,0.7603822,0.7630353,0.765637,0.7682164,0.7705791,0.7688043,0.7711368,0.7734477,0.7802783,0.7827508,0.78547055,0.78794305,0.7901682999999999,0.7921463,0.79387705,0.7953605499999999,0.7965967999999999,0.7975857999999999,0.7983275499999999,0.7988220499999998,0.7990692999999999
SSP4,WAF,0.27402037689536535,0.27347829786092925,0.28612137779419766,0.2964336217827813,0.3078586950081823,0.3167939416600513,0.32773176661996617,0.33791434694190803,0.34734588214110673,0.35578607298835324,0.3646712995100159,0.3726831226802641,0.38042297350499854,0.39099157949205837,0.3989544323752929,0.4076075244740452,0.4171259257826727,0.425779017881425,0.43356680077030213,0.44048927444930397,0.4465464389184306,0.45173829417768196,0.4560648402270581,0.45952607706655907,0.46212200469618475,0.4638526231159352,0.46471793232581043
SSP4,WEU,0.6713094119566414,0.6723692388905045,0.6834544330604693,0.6924021513582592,0.7002254158083319,0.7065446035650247,0.7133609789179781,0.7184533694566466,0.7231448022433868,0.7258212496205237,0.7300589856371633,0.7327457975633418,0.7354861671323353,0.7383623148315803,0.7412818132256103,0.7445442586264219,0.7481329485673147,0.7513953939681264,0.7543315948288569,0.7569415511495062,0.7592252629300744,0.7611827301705614,0.7628139528709672,0.7641189310312919,0.7650976646515354,0.7657501537316977,0.7660763982717789
SSP4,World,0.4309064309446284,0.4357421888788504,0.44649603038111113,0.4552604700439423,0.46344583727386873,0.470246130169943,0.47678730629818855,0.48322456050541795,0.4893303610719078,0.4956263763805826,0.5009203614055399,0.5062627806939877,0.5119578040435265,0.517421112289994,0.5235612197956383,0.5295538315591662,0.536145704499047,0.5421383162625749,0.5475316668497501,0.5523257562605725,0.556520584495042,0.5601161515531589,0.5631124574349229,0.565509502140334,0.5673072856693924,0.5685058080220979,0.5691050691984507
SSP5,BRA,0.408426443465943,0.441150068226024,0.46317049398100507,0.489603356202098,0.511486027017924,0.537176552946668,0.557334766429462,0.580901914198383,0.5991908820933,0.621522580651432,0.639201623502591,0.661059355032132,0.678024561773261,0.6946382642517032,0.715067005898148,0.730939282485991,0.7483987867326184,0.7642710633204615,0.7785561122495203,0.7912539335197947,0.8023645271312848,0.8118878930839907,0.8198240313779122,0.8261729420130494,0.8309346249894023,0.834109080306971,0.8356963079657552
SSP5,CAN,0.72403697264813,0.737421600162768,0.751881971099044,0.7617134656157131,0.775404127131144,0.784042517945819,0.796560803227918,0.8043576638054679,0.812143783058576,0.8202516453880189,0.828147137805102,0.836090361446083,0.843694893244751,0.847162610224529,0.854755004899561,0.8623208395155751,0.8706432575931907,0.8782090922092048,0.8850183433636175,0.8910710110564288,0.8963670952876387,0.9009065960572472,0.9046895133652543,0.9077158472116599,0.9099855975964641,0.9114987645196669,0.9122553479812684
